time,hip_pos_x,hip_pos_y,hip_pos_z,knee_pos_x,knee_pos_y,knee_pos_z,ankl_pos_x,ankl_pos_y,ankl_pos_z
25.445,0,0,0,0.081786172,0.009085142,-0.411859785,0.167164213,0.018154199,-0.822990351
25.45,0,0,0,0.081593761,0.009063779,-0.411898417,0.166779732,0.018111549,-0.823069292
25.455,0,0,0,0.081593761,0.009063779,-0.411898417,0.166779732,0.018111549,-0.823069292
25.46,0,0,0,0.081593761,0.009063779,-0.411898417,0.166779732,0.018111549,-0.823069292
25.465,0,0,0,0.081593761,0.009063779,-0.411898417,0.166779732,0.018111549,-0.823069292
25.47,0,0,0,0.081786172,0.009085142,-0.411859785,0.167164213,0.018154199,-0.822990351
25.475,0,0,0,0.081786172,0.009085142,-0.411859785,0.167164213,0.018154199,-0.822990351
25.48,0,0,0,0.081786172,0.009085142,-0.411859785,0.167164213,0.018154199,-0.822990351
25.485,0,0,0,0.081786172,0.009085142,-0.411859785,0.167164213,0.018154199,-0.822990351
25.49,0,0,0,0.082756906,0.008072293,-0.411686935,0.169103952,0.016130121,-0.822636152
25.495,0,0,0,0.082756906,0.008072293,-0.411686935,0.169103952,0.016130121,-0.822636152
25.5,0,0,0,0.082756906,0.008072293,-0.411686935,0.169103952,0.016130121,-0.822636152
25.505,0,0,0,0.082756906,0.008072293,-0.411686935,0.169103952,0.016130121,-0.822636152
25.51,0,0,0,0.082756906,0.007063574,-0.411705478,0.169103952,0.014114491,-0.822673204
25.515,0,0,0,0.082756906,0.007063574,-0.411705478,0.169103952,0.014114491,-0.822673204
25.52,0,0,0,0.082756906,0.007063574,-0.411705478,0.169103952,0.014114491,-0.822673204
25.525,0,0,0,0.082756906,0.007063574,-0.411705478,0.169103952,0.014114491,-0.822673204
25.53,0,0,0,0.081786172,0.00605758,-0.411915438,0.167164213,0.012104435,-0.823101558
25.535,0,0,0,0.081786172,0.00605758,-0.411915438,0.167164213,0.012104435,-0.823101558
25.54,0,0,0,0.081786172,0.00504815,-0.411929045,0.167164213,0.010087362,-0.823128749
25.545,0,0,0,0.081786172,0.00504815,-0.411929045,0.167164213,0.010087362,-0.823128749
25.55,0,0,0,0.081593761,0.005036276,-0.411967346,0.166779732,0.010063656,-0.823207028
25.555,0,0,0,0.081593761,0.005036276,-0.411967346,0.166779732,0.010063656,-0.823207028
25.56,0,0,0,0.081593761,0.004029129,-0.411978427,0.166779732,0.008051141,-0.82322917
25.565,0,0,0,0.081593761,0.004029129,-0.411978427,0.166779732,0.008051141,-0.82322917
25.57,0,0,0,0.081593761,0.00302191,-0.411987046,0.166061801,0.006039568,-0.82339444
25.575,0,0,0,0.081593761,0.00302191,-0.411987046,0.166061801,0.006039568,-0.82339444
25.58,0,0,0,0.080623774,0.00201557,-0.412184115,0.164123182,0.004028339,-0.823795336
25.585,0,0,0,0.080623774,0.00201557,-0.412184115,0.164123182,0.004028339,-0.823795336
25.59,0,0,0,0.080623774,0.00201557,-0.412184115,0.164123182,0.004028339,-0.823795336
25.595,0,0,0,0.080623774,0.00201557,-0.412184115,0.164123182,0.004028339,-0.823795336
25.6,0,0,0,0.079652445,0.001008256,-0.412376614,0.162181865,0.002015127,-0.824187105
25.605,0,0,0,0.079652445,0.001008256,-0.412376614,0.162181865,0.002015127,-0.824187105
25.61,0,0,0,0.079652445,0,-0.412377846,0.162181865,0,-0.824189569
25.615,0,0,0,0.079652445,0,-0.412377846,0.162181865,0,-0.824189569
25.62,0,0,0,0.079652445,0,-0.412377846,0.162181865,0,-0.824189569
25.625,0,0,0,0.079652445,0,-0.412377846,0.162181865,0,-0.824189569
25.63,0,0,0,0.079652445,-0.001008256,-0.412376614,0.162181865,-0.002015127,-0.824187105
25.635,0,0,0,0.079652445,-0.001008256,-0.412376614,0.162181865,-0.002015127,-0.824187105
25.64,0,0,0,0.080623774,-0.00201557,-0.412184115,0.164123182,-0.004028339,-0.823795336
25.645,0,0,0,0.079652445,-0.002016493,-0.412372916,0.162181865,-0.004030219,-0.824179715
25.65,0,0,0,0.080623774,-0.00302331,-0.412177955,0.164123182,-0.006042418,-0.823783025
25.655,0,0,0,0.080623774,-0.00302331,-0.412177955,0.164123182,-0.006042418,-0.823783025
25.66,0,0,0,0.081593761,-0.004029129,-0.411978427,0.166061801,-0.008052589,-0.823377214
25.665,0,0,0,0.081593761,-0.004029129,-0.411978427,0.166061801,-0.008052589,-0.823377214
25.67,0,0,0,0.082756906,-0.005045774,-0.411735151,0.168386441,-0.010084345,-0.822882565
25.675,0,0,0,0.082756906,-0.005045774,-0.411735151,0.168386441,-0.010084345,-0.822882565
25.68,0,0,0,0.083726262,-0.005043372,-0.411539157,0.170323761,-0.010079458,-0.822483813
25.685,0,0,0,0.083726262,-0.005043372,-0.411539157,0.170323761,-0.010079458,-0.822483813
25.69,0,0,0,0.084694227,-0.006048934,-0.411327483,0.172258284,-0.012089025,-0.822053734
25.695,0,0,0,0.084694227,-0.006048934,-0.411327483,0.172258284,-0.012089025,-0.822053734
25.7,0,0,0,0.085660787,-0.00604599,-0.411127323,0.174189983,-0.012083039,-0.821646671
25.705,0,0,0,0.085660787,-0.00604599,-0.411127323,0.174189983,-0.012083039,-0.821646671
25.71,0,0,0,0.086625929,-0.006043016,-0.410925091,0.176118832,-0.012076992,-0.821235475
25.715,0,0,0,0.086625929,-0.006043016,-0.410925091,0.176118832,-0.012076992,-0.821235475
25.72,0,0,0,0.087795455,-0.006054201,-0.410676643,0.178456122,-0.01209922,-0.820730421
25.725,0,0,0,0.087795455,-0.006054201,-0.410676643,0.178456122,-0.01209922,-0.820730421
25.73,0,0,0,0.088759773,-0.006051145,-0.410469349,0.180383287,-0.012093009,-0.820309107
25.735,0,0,0,0.088759773,-0.006051145,-0.410469349,0.180383287,-0.012093009,-0.820309107
25.74,0,0,0,0.089722624,-0.006048059,-0.410260005,0.182307504,-0.012086738,-0.819883703
25.745,0,0,0,0.089722624,-0.006048059,-0.410260005,0.182307504,-0.012086738,-0.819883703
25.75,0,0,0,0.090683995,-0.006044943,-0.410048621,0.184228747,-0.012080406,-0.81945423
25.755,0,0,0,0.090683995,-0.006044943,-0.410048621,0.184228747,-0.012080406,-0.81945423
25.76,0,0,0,0.091858812,-0.006055964,-0.409786876,0.186576527,-0.012102304,-0.818922546
25.765,0,0,0,0.091858812,-0.006055964,-0.409786876,0.186576527,-0.012102304,-0.818922546
25.77,0,0,0,0.092819203,-0.006052765,-0.409570457,0.188495775,-0.012095808,-0.818483009
25.775,0,0,0,0.092819203,-0.006052765,-0.409570457,0.188495775,-0.012095808,-0.818483009
25.78,0,0,0,0.093778066,-0.005041449,-0.409365678,0.190411953,-0.010074714,-0.81806674
25.785,0,0,0,0.093778066,-0.005041449,-0.409365678,0.190411953,-0.010074714,-0.81806674
25.79,0,0,0,0.094735389,-0.005038734,-0.409145228,0.192325035,-0.010069202,-0.817619162
25.795,0,0,0,0.094735389,-0.005038734,-0.409145228,0.192325035,-0.010069202,-0.817619162
25.8,0,0,0,0.095691158,-0.004028906,-0.408933944,0.194234996,-0.008051132,-0.817189909
25.805,0,0,0,0.095691158,-0.004028906,-0.408933944,0.194234996,-0.008051132,-0.817189909
25.81,0,0,0,0.095915124,-0.004038335,-0.408881377,0.194682558,-0.008069958,-0.817083215
25.815,0,0,0,0.095915124,-0.004038335,-0.408881377,0.194682558,-0.008069958,-0.817083215
25.82,0,0,0,0.096871312,-0.004036108,-0.408655917,0.196593336,-0.008065438,-0.816625625
25.825,0,0,0,0.096871312,-0.004036108,-0.408655917,0.196593336,-0.008065438,-0.816625625
25.83,0,0,0,0.096871312,-0.004036108,-0.408655917,0.196593336,-0.008065438,-0.816625625
25.835,0,0,0,0.097825912,-0.003025461,-0.408437189,0.198500924,-0.006045789,-0.816181496
25.84,0,0,0,0.097825912,-0.003025461,-0.408437189,0.198500924,-0.006045789,-0.816181496
25.845,0,0,0,0.097825912,-0.003025461,-0.408437189,0.198500924,-0.006045789,-0.816181496
25.85,0,0,0,0.097825912,-0.003025461,-0.408437189,0.198500924,-0.006045789,-0.816181496
25.855,0,0,0,0.097825912,-0.003025461,-0.408437189,0.198500924,-0.006045789,-0.816181496
25.86,0,0,0,0.097825912,-0.003025461,-0.408437189,0.198500924,-0.006045789,-0.816181496
25.865,0,0,0,0.097825912,-0.003025461,-0.408437189,0.198500924,-0.006045789,-0.816181496
25.87,0,0,0,0.096871312,-0.003027145,-0.408664637,0.19730526,-0.006047914,-0.816468385
25.875,0,0,0,0.096871312,-0.003027145,-0.408664637,0.19730526,-0.006047914,-0.816468385
25.88,0,0,0,0.096871312,-0.003027145,-0.408664637,0.19730526,-0.006047914,-0.816468385
25.885,0,0,0,0.097825912,-0.003025461,-0.408437189,0.198500924,-0.006045789,-0.816181496
25.89,0,0,0,0.096871312,-0.002018128,-0.408670865,0.19730526,-0.004032004,-0.816480829
25.895,0,0,0,0.096871312,-0.002018128,-0.408670865,0.196593336,-0.004032867,-0.816655496
25.9,0,0,0,0.095915124,-0.002019241,-0.408896334,0.195394888,-0.004034272,-0.816940101
25.905,0,0,0,0.096871312,-0.002018128,-0.408670865,0.196593336,-0.004032867,-0.816655496
25.91,0,0,0,0.095915124,-0.002019241,-0.408896334,0.194682558,-0.004035126,-0.817113102
25.915,0,0,0,0.095691158,-0.002014526,-0.408948828,0.194947422,-0.004024862,-0.817047043
25.92,0,0,0,0.095691158,-0.002014526,-0.408948828,0.194234996,-0.004025713,-0.817219654
25.925,0,0,0,0.095691158,-0.002014526,-0.408948828,0.194234996,-0.004025713,-0.817219654
25.93,0,0,0,0.094735389,-0.002015622,-0.409171289,0.192325035,-0.004027937,-0.817671242
25.935,0,0,0,0.093778066,-0.002016708,-0.409391753,0.190411953,-0.004030142,-0.818118848
25.94,0,0,0,0.093778066,-0.002016708,-0.409391753,0.190411953,-0.004030142,-0.818118848
25.945,0,0,0,0.091858812,-0.001009434,-0.409830379,0.187290536,-0.002016856,-0.818843547
25.95,0,0,0,0.092819203,-0.001008901,-0.409613937,0.188495775,-0.002016182,-0.8185699
25.955,0,0,0,0.090683995,-0.001007597,-0.410091938,0.184943229,-0.002013211,-0.819376907
25.96,0,0,0,0.090683995,-0.001007597,-0.410091938,0.184943229,-0.002013211,-0.819376907
25.965,0,0,0,0.089722624,-0.001008116,-0.410303344,0.183022369,-0.002014271,-0.819808101
25.97,0,0,0,0.090683995,-0.001007597,-0.410091938,0.184228747,-0.002013614,-0.819540796
25.975,0,0,0,0.088759773,-0.001008631,-0.41051271,0.181098531,-0.00201532,-0.820235227
25.98,0,0,0,0.088759773,-0.001008631,-0.41051271,0.181098531,-0.00201532,-0.820235227
25.985,0,0,0,0.088759773,-0.001008631,-0.41051271,0.181098531,-0.00201532,-0.820235227
25.99,0,0,0,0.087795455,-0.00100914,-0.410720026,0.178456122,-0.00201675,-0.820817122
25.995,0,0,0,0.087795455,-0.00100914,-0.410720026,0.178456122,-0.00201675,-0.820817122
26,0,0,0,0.085660787,0,-0.411171776,0.174189983,0,-0.821735512
26.005,0,0,0,0.085660787,0,-0.411171776,0.174189983,0,-0.821735512
26.01,0,0,0,0.084694227,0,-0.411371958,0.172258284,0,-0.822142619
26.015,0,0,0,0.084694227,0,-0.411371958,0.172258284,0,-0.822142619
26.02,0,0,0,0.082756906,0,-0.411766068,0.168386441,0,-0.822944354
26.025,0,0,0,0.081786172,0,-0.411959976,0.167164213,0,-0.823190557
26.03,0,0,0,0.080623774,0,-0.412189043,0.164123182,0,-0.823805186
26.035,0,0,0,0.078679788,0.001008712,-0.412563296,0.160237879,0.002016057,-0.824567256
26.04,0,0,0,0.078679788,0.001008712,-0.412563296,0.160237879,0.002016057,-0.824567256
26.045,0,0,0,0.076730548,0.001009609,-0.412930265,0.156342007,0.002017885,-0.825314793
26.05,0,0,0,0.076730548,0.001009609,-0.412930265,0.156342007,0.002017885,-0.825314793
26.055,0,0,0,0.074599544,0.001008099,-0.413320568,0.152082777,0.002014903,-0.826110266
26.06,0,0,0,0.074599544,0.001008099,-0.413320568,0.152082777,0.002014903,-0.826110266
26.065,0,0,0,0.072644469,0.002017878,-0.413664972,0.148175105,0.004033233,-0.82681272
26.07,0,0,0,0.072644469,0.002017878,-0.413664972,0.148175105,0.004033233,-0.82681272
26.075,0,0,0,0.070517387,0.002014759,-0.414032896,0.14392356,0.004027073,-0.827563408
26.08,0,0,0,0.070517387,0.002014759,-0.414032896,0.14392356,0.004027073,-0.827563408
26.085,0,0,0,0.068557055,0.00201636,-0.414361997,0.140005242,0.004030342,-0.828235287
26.09,0,0,0,0.068557055,0.00201636,-0.414361997,0.140005242,0.004030342,-0.828235287
26.095,0,0,0,0.066592108,0.003026833,-0.414676174,0.136077634,0.0060502,-0.828877358
26.1,0,0,0,0.066592108,0.003026833,-0.414676174,0.136077634,0.0060502,-0.828877358
26.105,0,0,0,0.066592108,0.003026833,-0.414676174,0.136077634,0.0060502,-0.828877358
26.11,0,0,0,0.064469516,0.003021928,-0.415011505,0.13183484,0.006040506,-0.82956283
26.115,0,0,0,0.064469516,0.003021928,-0.415011505,0.13183484,0.006040506,-0.82956283
26.12,0,0,0,0.06151389,0.004033508,-0.415451287,0.12665106,0.00806165,-0.830349978
26.125,0,0,0,0.06250016,0.004032078,-0.415304072,0.12789828,0.008059822,-0.830161714
26.13,0,0,0,0.059538243,0.004036301,-0.415738988,0.121977555,0.008068468,-0.831052212
26.135,0,0,0,0.056432743,0.005038269,-0.41616098,0.116495246,0.010070384,-0.831813688
26.14,0,0,0,0.057421796,0.005036631,-0.416025684,0.117746789,0.010068286,-0.831640382
26.145,0,0,0,0.055442732,0.005039879,-0.41629401,0.113790583,0.01007495,-0.832190844
26.15,0,0,0,0.05445178,0.005041462,-0.416424768,0.112535699,0.01007698,-0.832358539
26.155,0,0,0,0.052467115,0.006053259,-0.416666005,0.108568667,0.012099637,-0.832858337
26.16,0,0,0,0.052467115,0.006053259,-0.416666005,0.107842113,0.01210105,-0.832955609
26.165,0,0,0,0.049365579,0.00604413,-0.417044971,0.102369018,0.012081787,-0.833643318
26.17,0,0,0,0.049365579,0.00604413,-0.417044971,0.102369018,0.012081787,-0.833643318
26.175,0,0,0,0.047376834,0.006047471,-0.417275525,0.098393616,0.012088721,-0.834121769
26.18,0,0,0,0.047376834,0.006047471,-0.417275525,0.098393616,0.012088721,-0.834121769
26.185,0,0,0,0.044387695,0.00706067,-0.41758817,0.092418319,0.014114522,-0.834773144
26.19,0,0,0,0.044387695,0.00706067,-0.41758817,0.092418319,0.014114522,-0.834773144
26.195,0,0,0,0.044387695,0.00706067,-0.41758817,0.092418319,0.014114522,-0.834773144
26.2,0,0,0,0.04239111,0.007064175,-0.417795514,0.088427035,0.014121828,-0.835205244
26.205,0,0,0,0.040295186,0.007050655,-0.418003094,0.084237075,0.01409511,-0.835638684
26.21,0,0,0,0.040295186,0.007050655,-0.418003094,0.084237075,0.01409511,-0.835638684
26.215,0,0,0,0.040295186,0.007050655,-0.418003094,0.084237075,0.01409511,-0.835638684
26.22,0,0,0,0.037297838,0.007055344,-0.418281118,0.07824492,0.01410493,-0.836220874
26.225,0,0,0,0.037297838,0.007055344,-0.418281118,0.07824492,0.01410493,-0.836220874
26.23,0,0,0,0.034294735,0.007059677,-0.41853797,0.072241071,0.014114037,-0.836760771
26.235,0,0,0,0.032289692,0.007062366,-0.418697383,0.068232452,0.01411971,-0.837097087
26.24,0,0,0,0.032289692,0.007062366,-0.418697383,0.068232452,0.01411971,-0.837097087
26.245,0,0,0,0.029278,0.007066098,-0.41891869,0.062211115,0.014127619,-0.83756597
26.25,0,0,0,0.029278,0.007066098,-0.41891869,0.062211115,0.014127619,-0.83756597
26.255,0,0,0,0.02619888,0.007052546,-0.419122751,0.05605477,0.014100978,-0.83800095
26.26,0,0,0,0.02619888,0.007052546,-0.419122751,0.05605477,0.014100978,-0.83800095
26.265,0,0,0,0.022180543,0.007056447,-0.41935454,0.048751882,0.014108598,-0.838453849
26.27,0,0,0,0.023185744,0.007055532,-0.41930018,0.05003016,0.014107391,-0.838382091
26.275,0,0,0,0.020169012,0.007058155,-0.419456069,0.044729993,0.01411237,-0.838677962
26.28,0,0,0,0.020169012,0.007058155,-0.419456069,0.044729993,0.01411237,-0.838677962
26.285,0,0,0,0.017149148,0.007060414,-0.419590345,0.038691838,0.01411742,-0.838978126
26.29,0,0,0,0.017149148,0.007060414,-0.419590345,0.038691838,0.01411742,-0.838978126
26.295,0,0,0,0.014126618,0.006053635,-0.419718706,0.032648122,0.012104805,-0.839266483
26.3,0,0,0,0.014126618,0.006053635,-0.419718706,0.032648122,0.012104805,-0.839266483
26.305,0,0,0,0.011101889,0.006054946,-0.419809583,0.026599781,0.012107883,-0.839479902
26.31,0,0,0,0.011101889,0.006054946,-0.419809583,0.026599781,0.012107883,-0.839479902
26.315,0,0,0,0.007066307,0.005046998,-0.419910223,0.018529754,0.01009283,-0.83972343
26.32,0,0,0,0.007066307,0.005046998,-0.419910223,0.018529754,0.01009283,-0.83972343
26.325,0,0,0,0.004038275,0.004038088,-0.419961172,0.012474274,0.008075548,-0.839857032
26.33,0,0,0,0.004038275,0.004038088,-0.419961172,0.012474274,0.008075548,-0.839857032
26.335,0,0,0,0.001009612,0.004038263,-0.419979372,0.006417306,0.008076203,-0.839925145
26.34,0,0,0,0.001009612,0.004038263,-0.419979372,0.006417306,0.008076203,-0.839925145
26.345,0,0,0,-0.002019207,0.003028732,-0.419984225,0.000359794,0.006057451,-0.839966567
26.35,0,0,0,-0.002019207,0.003028732,-0.419984225,0.000359794,0.006057451,-0.839966567
26.355,0,0,0,-0.004038275,0.003028627,-0.419969665,-0.003678382,0.006057394,-0.83995859
26.36,0,0,0,-0.004038275,0.003028627,-0.419969665,-0.003678382,0.006057394,-0.83995859
26.365,0,0,0,-0.007066307,0.003028339,-0.419929633,-0.0097347,0.006057045,-0.839910235
26.37,0,0,0,-0.007066307,0.003028339,-0.419929633,-0.0097347,0.006057045,-0.839910235
26.375,0,0,0,-0.009084413,0.003028059,-0.419890824,-0.013771207,0.006056638,-0.839853753
26.38,0,0,0,-0.009084413,0.003028059,-0.419890824,-0.013771207,0.006056638,-0.839853753
26.385,0,0,0,-0.011101889,0.003027709,-0.419842329,-0.017806556,0.006056091,-0.839777891
26.39,0,0,0,-0.011101889,0.003027709,-0.419842329,-0.017806556,0.006056091,-0.839777891
26.395,0,0,0,-0.013118596,0.00302729,-0.419784156,-0.021840469,0.006055404,-0.839682667
26.4,0,0,0,-0.013118596,0.00302729,-0.419784156,-0.021107576,0.006055509,-0.83969725
26.405,0,0,0,-0.015134395,0.002017896,-0.419722382,-0.025872668,0.004036443,-0.839580233
26.41,0,0,0,-0.015134395,0.002017896,-0.419722382,-0.025139853,0.00403653,-0.839598335
26.415,0,0,0,-0.017149148,0.002017524,-0.419644893,-0.029170155,0.004035904,-0.839467977
26.42,0,0,0,-0.017149148,0.002017524,-0.419644893,-0.029170155,0.004035904,-0.839467977
26.425,0,0,0,-0.019162716,0.001008561,-0.419561406,-0.033198204,0.00201761,-0.83932561
26.43,0,0,0,-0.019162716,0.001008561,-0.419561406,-0.033198204,0.00201761,-0.83932561
26.435,0,0,0,-0.02117496,0,-0.419465876,-0.037223725,0,-0.839159141
26.44,0,0,0,-0.02117496,0,-0.419465876,-0.037223725,0,-0.839159141
26.445,0,0,0,-0.022180543,0,-0.419413905,-0.039235451,0,-0.839067488
26.45,0,0,0,-0.022180543,0,-0.419413905,-0.039235451,0,-0.839067488
26.455,0,0,0,-0.024190545,-0.001007936,-0.419301564,-0.043256662,-0.002016508,-0.838867371
26.46,0,0,0,-0.024190545,-0.001007936,-0.419301564,-0.043256662,-0.002016508,-0.838867371
26.465,0,0,0,-0.02619888,-0.002015275,-0.419177239,-0.047274657,-0.004031939,-0.838643262
26.47,0,0,0,-0.02619888,-0.002015275,-0.419177239,-0.047274657,-0.004031939,-0.838643262
26.475,0,0,0,-0.02720238,-0.003022408,-0.41910726,-0.049282364,-0.006046987,-0.838515565
26.48,0,0,0,-0.02720238,-0.003022408,-0.41910726,-0.049282364,-0.006046987,-0.838515565
26.485,0,0,0,-0.028205413,-0.00302193,-0.419040956,-0.051289164,-0.006046119,-0.838395215
26.49,0,0,0,-0.028205413,-0.00302193,-0.419040956,-0.051289164,-0.006046119,-0.838395215
26.495,0,0,0,-0.028205413,-0.004029158,-0.419032482,-0.051289164,-0.008061329,-0.83837826
26.5,0,0,0,-0.028205413,-0.004029158,-0.419032482,-0.051289164,-0.008061329,-0.83837826
26.505,0,0,0,-0.029278,-0.005047565,-0.418947874,-0.053435157,-0.010099062,-0.838222144
26.51,0,0,0,-0.029278,-0.005047565,-0.418947874,-0.053435157,-0.010099062,-0.838222144
26.515,0,0,0,-0.029278,-0.006056884,-0.418934497,-0.053435157,-0.012118487,-0.838195381
26.52,0,0,0,-0.029278,-0.006056884,-0.418934497,-0.053435157,-0.012118487,-0.838195381
26.525,0,0,0,-0.029278,-0.006056884,-0.418934497,-0.053435157,-0.012118487,-0.838195381
26.53,0,0,0,-0.029278,-0.006056884,-0.418934497,-0.053435157,-0.012118487,-0.838195381
26.535,0,0,0,-0.029278,-0.007066098,-0.41891869,-0.053435157,-0.014137702,-0.838163755
26.54,0,0,0,-0.029278,-0.007066098,-0.41891869,-0.053435157,-0.014137702,-0.838163755
26.545,0,0,0,-0.029278,-0.008075189,-0.418900454,-0.053435157,-0.01615667,-0.838127267
26.55,0,0,0,-0.029278,-0.008075189,-0.418900454,-0.053435157,-0.01615667,-0.838127267
26.555,0,0,0,-0.029278,-0.008075189,-0.418900454,-0.053435157,-0.01615667,-0.838127267
26.56,0,0,0,-0.029278,-0.008075189,-0.418900454,-0.053435157,-0.01615667,-0.838127267
26.565,0,0,0,-0.030282425,-0.009082592,-0.418808406,-0.055444805,-0.018172527,-0.83795543
26.57,0,0,0,-0.030282425,-0.009082592,-0.418808406,-0.055444805,-0.018172527,-0.83795543
26.575,0,0,0,-0.032289692,-0.010087601,-0.418635421,-0.05946102,-0.020183951,-0.837633969
26.58,0,0,0,-0.032289692,-0.010087601,-0.418635421,-0.05946102,-0.020183951,-0.837633969
26.585,0,0,0,-0.035296381,-0.01209656,-0.418339382,-0.06547714,-0.024204682,-0.837078579
26.59,0,0,0,-0.035296381,-0.01209656,-0.418339382,-0.06547714,-0.024204682,-0.837078579
26.595,0,0,0,-0.038297616,-0.013095392,-0.418045217,-0.071482609,-0.026204457,-0.836526887
26.6,0,0,0,-0.038297616,-0.013095392,-0.418045217,-0.071482609,-0.026204457,-0.836526887
26.605,0,0,0,-0.04239111,-0.014122298,-0.417616516,-0.079674119,-0.028261045,-0.835719462
26.61,0,0,0,-0.04239111,-0.014122298,-0.417616516,-0.079674119,-0.028261045,-0.835719462
26.615,0,0,0,-0.047376834,-0.015110351,-0.417045696,-0.089651741,-0.030240532,-0.834638692
26.62,0,0,0,-0.047376834,-0.015110351,-0.417045696,-0.089651741,-0.030240532,-0.834638692
26.625,0,0,0,-0.051473433,-0.01512927,-0.416559228,-0.097850566,-0.030280235,-0.833715806
26.63,0,0,0,-0.051473433,-0.01512927,-0.416559228,-0.097850566,-0.030280235,-0.833715806
26.635,0,0,0,-0.053459903,-0.015120192,-0.416309282,-0.102554499,-0.030259874,-0.83315519
26.64,0,0,0,-0.05445178,-0.015115528,-0.416180879,-0.103811663,-0.030254074,-0.832995498
26.645,0,0,0,-0.056567234,-0.015141905,-0.415897669,-0.108045857,-0.030307825,-0.832454923
26.65,0,0,0,-0.056567234,-0.015141905,-0.415897669,-0.108045857,-0.030307825,-0.832454923
26.655,0,0,0,-0.058548897,-0.016139254,-0.415585793,-0.112012384,-0.032305061,-0.831855323
26.66,0,0,0,-0.058548897,-0.016139254,-0.415585793,-0.112012384,-0.032305061,-0.831855323
26.665,0,0,0,-0.06052658,-0.017134617,-0.415262493,-0.115971063,-0.034298442,-0.831232819
26.67,0,0,0,-0.059538243,-0.017140502,-0.415405104,-0.114719488,-0.034305768,-0.831410373
26.675,0,0,0,-0.06052658,-0.018140669,-0.41521976,-0.116697601,-0.036308008,-0.831049971
26.68,0,0,0,-0.06052658,-0.018140669,-0.41521976,-0.116697601,-0.036308008,-0.831049971
26.685,0,0,0,-0.06151389,-0.020144767,-0.414982204,-0.118673687,-0.040319663,-0.830585057
26.69,0,0,0,-0.06151389,-0.020144767,-0.414982204,-0.118673687,-0.040319663,-0.830585057
26.695,0,0,0,-0.061660337,-0.021199674,-0.414907913,-0.1189668,-0.042431135,-0.83043793
26.7,0,0,0,-0.061660337,-0.021199674,-0.414907913,-0.1189668,-0.042431135,-0.83043793
26.705,0,0,0,-0.061660337,-0.021199674,-0.414907913,-0.1189668,-0.042431135,-0.83043793
26.71,0,0,0,-0.061660337,-0.021199674,-0.414907913,-0.1189668,-0.042431135,-0.83043793
26.715,0,0,0,-0.061660337,-0.022206364,-0.414855252,-0.1189668,-0.044446023,-0.830332528
26.72,0,0,0,-0.061660337,-0.022206364,-0.414855252,-0.1189668,-0.044446023,-0.830332528
26.725,0,0,0,-0.061660337,-0.023212661,-0.414800163,-0.1189668,-0.046460127,-0.830222267
26.73,0,0,0,-0.061660337,-0.023212661,-0.414800163,-0.1189668,-0.046460127,-0.830222267
26.735,0,0,0,-0.061660337,-0.023212661,-0.414800163,-0.1189668,-0.046460127,-0.830222267
26.74,0,0,0,-0.060670777,-0.0232208,-0.4149456,-0.117712541,-0.046470298,-0.830404019
26.745,0,0,0,-0.060670777,-0.02422704,-0.414888066,-0.117712541,-0.048484022,-0.83028888
26.75,0,0,0,-0.060670777,-0.02422704,-0.414888066,-0.117712541,-0.048484022,-0.83028888
26.755,0,0,0,-0.060670777,-0.025232853,-0.414828109,-0.117712541,-0.050496891,-0.830168891
26.76,0,0,0,-0.060670777,-0.025232853,-0.414828109,-0.117712541,-0.050496891,-0.830168891
26.765,0,0,0,-0.060670777,-0.026238221,-0.414765732,-0.117712541,-0.05250887,-0.830044061
26.77,0,0,0,-0.060670777,-0.026238221,-0.414765732,-0.117712541,-0.05250887,-0.830044061
26.775,0,0,0,-0.060670777,-0.027243127,-0.414700939,-0.117712541,-0.054519924,-0.829914394
26.78,0,0,0,-0.060670777,-0.027243127,-0.414700939,-0.117712541,-0.054519924,-0.829914394
26.785,0,0,0,-0.060670777,-0.029251483,-0.414564118,-0.117712541,-0.058539117,-0.829640582
26.79,0,0,0,-0.060670777,-0.029251483,-0.414564118,-0.117712541,-0.058539117,-0.829640582
26.795,0,0,0,-0.061660337,-0.030244293,-0.414346818,-0.119692895,-0.060526607,-0.829214512
26.8,0,0,0,-0.061660337,-0.030244293,-0.414346818,-0.119692895,-0.060526607,-0.829214512
26.805,0,0,0,-0.061660337,-0.031246825,-0.414272421,-0.119692895,-0.06253293,-0.829065625
26.81,0,0,0,-0.061660337,-0.031246825,-0.414272421,-0.119692895,-0.06253293,-0.829065625
26.815,0,0,0,-0.061660337,-0.031246825,-0.414272421,-0.119692895,-0.06253293,-0.829065625
26.82,0,0,0,-0.061660337,-0.031246825,-0.414272421,-0.119692895,-0.06253293,-0.829065625
26.825,0,0,0,-0.061660337,-0.032248808,-0.414195627,-0.119692895,-0.064538156,-0.82891194
26.83,0,0,0,-0.061660337,-0.032248808,-0.414195627,-0.119692895,-0.064538156,-0.82891194
26.835,0,0,0,-0.062648849,-0.033238387,-0.413968998,-0.121671172,-0.066519263,-0.828467187
26.84,0,0,0,-0.062648849,-0.033238387,-0.413968998,-0.121671172,-0.066519263,-0.828467187
26.845,0,0,0,-0.062648849,-0.034238865,-0.413887451,-0.121671172,-0.068521498,-0.828303988
26.85,0,0,0,-0.061660337,-0.034251059,-0.414034863,-0.120418813,-0.068536773,-0.828488638
